gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	EBV+_CD4mem	EBV+_CD4naive	EBV+_CD8mem	EBV+_CD8naive	EBV+_Other	EBV+_Tumor	EBV-_CD4mem	EBV-_CD4naive	EBV-_CD8mem	EBV-_CD8naive	EBV-_Other	EBV-_Tumor
HLA-E	P13747	False	HLAE_HUMAN		CPI-SS0F16EAEBB	HLA-E	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
HLA-F	P30511	False	HLAF_HUMAN		CPI-SS0436D5870	HLA-F	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
HLA-F	P30511	False	HLAF_HUMAN		CPI-SS0A76A8E97	HLA-F	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
HLA-G	P17693	False	HLAG_HUMAN		CPI-SS0DBA81CCF	HLA-G	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CD1D	P15813	False	CD1D_HUMAN		CPI-SS0EAB03260	CD1D	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
INHA	P05111	False	INHA_HUMAN		CPI-SC0E760DE88	INHA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
INHA	P05111	False	INHA_HUMAN		CPI-SC020B01F65	INHA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
INS	P01308	False	INS_HUMAN		CPI-SS05E4B1EBC	INS	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
INSL5	Q9Y5Q6	False	INSL5_HUMAN		CPI-SS063355A7A	INSL5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
KNG1	P01042	False	KNG1_HUMAN		CPI-SS08EEE96C2	KNG1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
RLN3	Q8WXF3	False	REL3_HUMAN		CPI-SS0C1348C3F	RLN3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IGF1	P05019	False	IGF1_HUMAN		CPI-SS0E41702C1	IGF1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IGF2	P01344	False	IGF2_HUMAN		CPI-SS0579FA162	IGF2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IGF1	P05019	False	IGF1_HUMAN		CPI-SC0322BA9B5	IGF1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SC06CB2F292	NRG1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IGF2	P01344	False	IGF2_HUMAN		CPI-SS042A6F835	IGF2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IGFBP3	P17936	False	IBP3_HUMAN		CPI-SS099ACF7FB	IGFBP3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IGFL1	Q6UW32	False	IGFL1_HUMAN		CPI-SS00ABEE10B	IGFL1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IGFL3	Q6UXB1	False	IGFL3_HUMAN		CPI-SS0327E1782	IGFL3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IFNA14	P01570	False	IFN14_HUMAN		CPI-SC0618F57A3	IFNA14	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IFNA16	P05015	False	IFN16_HUMAN		CPI-SC0E705491F	IFNA16	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IFNA2	P01563	False	IFNA2_HUMAN		CPI-SC010EA0527	IFNA2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IFNA4	P05014	False	IFNA4_HUMAN		CPI-SC0EF11E801	IFNA4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IFNA5	P01569	False	IFNA5_HUMAN		CPI-SC08152E49A	IFNA5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IFNA6	P05013	False	IFNA6_HUMAN		CPI-SC0D85A6C82	IFNA6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IFNA8	P32881	False	IFNA8_HUMAN		CPI-SC0E4586CC9	IFNA8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IFNB1	P01574	False	IFNB_HUMAN		CPI-SC02A19FC2F	IFNB1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IFNE	Q86WN2	False	IFNE_HUMAN		CPI-SC06DAFCB1D	IFNE	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IFNK	Q9P0W0	False	IFNK_HUMAN		CPI-SC0B0023C1C	IFNK	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IFNW1	P05000	False	IFNW1_HUMAN		CPI-SC0C8750C37	IFNW1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IFNG	P01579	False	IFNG_HUMAN		CPI-SC02DEB4893	IFNG	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IFNL1	Q8IU54	False	IFNL1_HUMAN		CPI-SC09F9339AD	IFNL1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL10	P22301	False	IL10_HUMAN		CPI-SC0104DF8E5	IL10	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL11	P20809	False	IL11_HUMAN		CPI-SC0409FF431	IL11	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL13	P35225	False	IL13_HUMAN		CPI-SC0B433D463	IL13	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL4	P05112	False	IL4_HUMAN		CPI-SC023416061	IL4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL13	P35225	False	IL13_HUMAN		CPI-SS066FBE098	IL13	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL18	Q14116	False	IL18_HUMAN		CPI-SC09CC14C07	IL18	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL1A	P01583	False	IL1A_HUMAN		CPI-SC0A7A5EEB3	IL1A	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL1B	P01584	False	IL1B_HUMAN		CPI-SC0D5A18C2E	IL1B	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL1RN	P18510	False	IL1RA_HUMAN		CPI-SC06CA2BDAB	IL1RN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL1A	P01583	False	IL1A_HUMAN		CPI-SC0629FB330	IL1A	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL1B	P01584	False	IL1B_HUMAN		CPI-SC01BC018A0	IL1B	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL1RN	P18510	False	IL1RA_HUMAN		CPI-SC0CEE7CCC6	IL1RN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL1F10	Q8WWZ1	False	IL1FA_HUMAN		CPI-SC038482032	IL1F10	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL36A	Q9UHA7	False	IL36A_HUMAN		CPI-SC0116DFCC5	IL36A	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL36B	Q9NZH7	False	IL36B_HUMAN		CPI-SC09328ED75	IL36B	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL36RN	Q9UBH0	False	I36RA_HUMAN		CPI-SC00798A43E	IL36RN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL1RAP	Q9NPH3	False	IL1AP_HUMAN		CPI-SS0E12A78EF	IL1RAP	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LRRC4B	Q9NT99	False	LRC4B_HUMAN		CPI-SS0D8DC28C6	LRRC4B	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LRRC4C	Q9HCJ2	False	LRC4C_HUMAN		CPI-SS00373B59C	LRRC4C	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LRFN4	Q6PJG9	False	LRFN4_HUMAN		CPI-SS0F023190B	LRFN4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LRFN5	Q96NI6	False	LRFN5_HUMAN		CPI-SS0CBB9D57D	LRFN5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL2	P60568	False	IL2_HUMAN		CPI-SC0114881C6	IL2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL2	P60568	False	IL2_HUMAN		CPI-SC0DE80D39C	IL2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL21	Q9HBE4	False	IL21_HUMAN		CPI-SC01684BC2F	IL21	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL22	Q9GZX6	False	IL22_HUMAN		CPI-SC052CCA5BF	IL22	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL25	Q9H293	False	IL25_HUMAN		CPI-SC0E7A581B3	IL25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL3	P08700	False	IL3_HUMAN		CPI-SC03898BCD9	IL3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL33	O95760	False	IL33_HUMAN		CPI-SC0A2B4E2CE	IL33	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL4	P05112	False	IL4_HUMAN		CPI-SC0C7198849	IL4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL5	P05113	False	IL5_HUMAN		CPI-SC0C37FB4AC	IL5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL6	P05231	False	IL6_HUMAN		CPI-SC0E81D7329	IL6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL7	P13232	False	IL7_HUMAN		CPI-SC0089DC473	IL7	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
IL9	P15248	False	IL9_HUMAN		CPI-SC0527CE995	IL9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
RAET1E	Q8TD07	False	N2DL4_HUMAN		CPI-SC0240A44BC	RAET1E	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
RAET1G	Q6H3X3	False	RET1G_HUMAN		CPI-SC0A30300BD	RAET1G	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
RAET1L	Q5VY80	False	RET1L_HUMAN		CPI-SC0AAC92741	RAET1L	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ULBP1	Q9BZM6	False	N2DL1_HUMAN		CPI-SC07B215915	ULBP1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ULBP2	Q9BZM5	False	N2DL2_HUMAN		CPI-SC013345660	ULBP2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
ULBP3	Q9BZM4	False	N2DL3_HUMAN		CPI-SC059E0FCB6	ULBP3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MICA	Q29983	False	MICA_HUMAN		CPI-SC0324880F8	MICA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MICB	Q29980	False	MICB_HUMAN		CPI-SC00BFC481D	MICB	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
KNG1	P01042	False	KNG1_HUMAN		CPI-SS075D9B9AD	KNG1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
KNG1	P01042	False	KNG1_HUMAN		CPI-SS0F21F1570	KNG1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LEFTY1	O75610	False	LFTY1_HUMAN		CPI-SS0E9F84F1F	LEFTY1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LEFTY2	O00292	False	LFTY2_HUMAN		CPI-SS033A27302	LEFTY2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CLEC2A	Q6UVW9	False	CLC2A_HUMAN		CPI-SS0CD8D0164	CLEC2A	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CLEC2B	Q92478	False	CLC2B_HUMAN		CPI-SS025C8F785	CLEC2B	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LTB	Q06643	False	TNFC_HUMAN		CPI-SS02C509183	LTB	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
TNFSF14	O43557	False	TNF14_HUMAN		CPI-SS0859C173B	TNFSF14	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
XCL1	P47992	False	XCL1_HUMAN		CPI-SS07EF9679E	XCL1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LPAR1	Q92633	False	LPAR1_HUMAN		CPI-SS0E4245B64	LPAR1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LPAR2	Q9HBW0	False	LPAR2_HUMAN		CPI-SS076F4624B	LPAR2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
THY1	P04216	False	THY1_HUMAN		CPI-SS0118D1B89	THY1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
CD55	P08174	False	DAF_HUMAN		CPI-SS061A7E099	CD55	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
SFTPD	P35247	False	SFTPD_HUMAN		CPI-SS0305C793D	SFTPD	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MDK	P21741	False	MK_HUMAN		CPI-SS012AFC842	MDK	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
MDK	P21741	False	MK_HUMAN		CPI-SS027E12A36	MDK	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AMH	P03971	False	MIS_HUMAN		CPI-SC0C68323CF	AMH	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
AMH	P03971	False	MIS_HUMAN		CPI-SC077F81192	AMH	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS042FCC9BE	NECTIN3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NTN1	O95631	False	NET1_HUMAN		CPI-SS0E3C09735	NTN1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NTN1	O95631	False	NET1_HUMAN		CPI-SS0503D8A55	NTN1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NTN1	O95631	False	NET1_HUMAN		CPI-SS00C9DE87A	NTN1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NTN1	O95631	False	NET1_HUMAN		CPI-SS07660BCA2	NTN1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS085E14488	NRXN1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0193D81E1	NRXN2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NMS	Q5H8A3	False	NMS_HUMAN		CPI-SS0148BDF1C	NMS	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NMU	P48645	False	NMU_HUMAN		CPI-SS018BD4882	NMU	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NMS	Q5H8A3	False	NMS_HUMAN		CPI-SS0C849D294	NMS	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NMU	P48645	False	NMU_HUMAN		CPI-SS07B3139A0	NMU	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NPB	Q8NG41	False	NPB_HUMAN		CPI-SS014F62612	NPB	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NPW	Q8N729	False	NPW_HUMAN		CPI-SS06EFFDDF4	NPW	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NPFF	O15130	False	NPFF_HUMAN		CPI-SS0C7FC7214	NPFF	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NPFF	O15130	False	NPFF_HUMAN		CPI-SS06CA10698	NPFF	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NPPA	P01160	False	ANF_HUMAN		CPI-SS032AD1183	NPPA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NPS	P0C0P6	False	NPS_HUMAN		CPI-SS0270A2CA9	NPS	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NTS	P30990	False	NEUT_HUMAN		CPI-SS06C93E09A	NTS	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NTS	P30990	False	NEUT_HUMAN		CPI-SS0BF87B9DD	NTS	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NRTN	Q99748	False	NRTN_HUMAN		CPI-SC060C69786	NRTN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NTF3	P20783	False	NTF3_HUMAN		CPI-SS05162C56B	NTF3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS01D36DDFA	PTPRS	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NODAL	Q96S42	False	NODAL_HUMAN		CPI-SC08F1D4358	NODAL	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NODAL	Q96S42	False	NODAL_HUMAN		CPI-SC08C72892F	NODAL	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NODAL	Q96S42	False	NODAL_HUMAN		CPI-SC0397B3290	NODAL	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NODAL	Q96S42	False	NODAL_HUMAN		CPI-SC0C620668E	NODAL	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NODAL	Q96S42	False	NODAL_HUMAN		CPI-SC0AB5E1FE3	NODAL	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
NODAL	Q96S42	False	NODAL_HUMAN		CPI-SC061F99EF4	NODAL	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0FC612D4D	DLK1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
DLL1	O00548	False	DLL1_HUMAN		CPI-SS04A5D6B6F	DLL1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS0E5A6ADB3	DLL3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS0AFCA0602	DLL4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS052ADA696	JAG1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS0DB3F5A37	JAG2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0E1A8414D	DLK1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0423580E5	DLL1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS06BBCAC08	DLL3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS08E4D6FA9	DLL4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS060B82BBC	JAG1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS065B2DBAE	JAG2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
DLK1	P80370	False	DLK1_HUMAN		CPI-SS007AA9FDE	DLK1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
DLL1	O00548	False	DLL1_HUMAN		CPI-SS047232C64	DLL1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS035E5A708	DLL3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS0938C6980	DLL4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0B99F22A2	JAG1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS0263EFDDF	JAG2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0D37C7C70	DLK1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0FB5FE587	DLL1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS098C2FFC0	DLL3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS0558101D1	DLL4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0837E9F59	JAG1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS096F3E0F2	JAG2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS015B87133	JAG1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0EDD8CDD4	JAG1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS02EEA092C	JAG2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
OSM	P13725	False	ONCM_HUMAN		CPI-SC0CDC669B3	OSM	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LIF	P15018	False	LIF_HUMAN		CPI-SC0F30798CC	LIF	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
OSM	P13725	False	ONCM_HUMAN		CPI-SC04DB1BDAB	OSM	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PDYN	P01213	False	PDYN_HUMAN		CPI-SS0CD40D735	PDYN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PDYN	P01213	False	PDYN_HUMAN		CPI-SS0AFFDEC0B	PDYN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PDYN	P01213	False	PDYN_HUMAN		CPI-SS0D0DC29DB	PDYN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
PNOC	Q13519	False	PNOC_HUMAN		CPI-SS0DAB76F63	PNOC	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
HCRT	O43612	False	OREX_HUMAN		CPI-SS084816B12	HCRT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
